"Season","Team","Conference","StatName","StatValue"
"2025","TCU","Big 12","sacks","24"
"2025","TCU","Big 12","sacksOpponent","19"
"2025","TCU","Big 12","tacklesForLoss","64"
"2025","TCU","Big 12","tacklesForLossOpponent","65"
"2025","TCU","Big 12","thirdDownConversions","74"
"2025","TCU","Big 12","thirdDownConversionsOpponent","68"
"2025","TCU","Big 12","thirdDowns","158"
"2025","TCU","Big 12","thirdDownsOpponent","171"
"2025","TCU","Big 12","totalYards","5109"
"2025","TCU","Big 12","totalYardsOpponent","4537"
"2025","TCU","Big 12","turnovers","19"
"2025","TCU","Big 12","turnoversOpponent","19"
"2025","Temple","American Athletic","firstDowns","219"
"2025","Temple","American Athletic","firstDownsOpponent","249"
"2025","Temple","American Athletic","fourthDownConversions","14"
"2025","Temple","American Athletic","fourthDownConversionsOpponent","17"
"2025","Temple","American Athletic","fourthDowns","19"
"2025","Temple","American Athletic","fourthDownsOpponent","23"
"2025","Temple","American Athletic","fumblesLost","2"
"2025","Temple","American Athletic","fumblesLostOpponent","8"
"2025","Temple","American Athletic","fumblesRecovered","8"
"2025","Temple","American Athletic","fumblesRecoveredOpponent","2"
"2025","Temple","American Athletic","games","12"
"2025","Temple","American Athletic","interceptions","2"
"2025","Temple","American Athletic","interceptionsOpponent","7"
"2025","Temple","American Athletic","interceptionTDs","1"
"2025","Temple","American Athletic","interceptionTDsOpponent","0"
"2025","Temple","American Athletic","interceptionYards","106"
"2025","Temple","American Athletic","interceptionYardsOpponent","15"
"2025","Temple","American Athletic","kickReturns","22"
"2025","Temple","American Athletic","kickReturnsOpponent","14"
"2025","Temple","American Athletic","kickReturnTDs","0"
"2025","Temple","American Athletic","kickReturnTDsOpponent","0"
"2025","Temple","American Athletic","kickReturnYards","364"
"2025","Temple","American Athletic","kickReturnYardsOpponent","322"
"2025","Temple","American Athletic","netPassingYards","2370"
"2025","Temple","American Athletic","netPassingYardsOpponent","2394"
"2025","Temple","American Athletic","passAttempts","348"
"2025","Temple","American Athletic","passAttemptsOpponent","309"
"2025","Temple","American Athletic","passCompletions","215"
"2025","Temple","American Athletic","passCompletionsOpponent","189"
"2025","Temple","American Athletic","passesIntercepted","7"
"2025","Temple","American Athletic","passesInterceptedOpponent","2"
"2025","Temple","American Athletic","passingTDs","28"
"2025","Temple","American Athletic","passingTDsOpponent","18"
"2025","Temple","American Athletic","penalties","60"
"2025","Temple","American Athletic","penaltiesOpponent","61"
"2025","Temple","American Athletic","penaltyYards","603"
"2025","Temple","American Athletic","penaltyYardsOpponent","502"
"2025","Temple","American Athletic","possessionTime","21696"
"2025","Temple","American Athletic","possessionTimeOpponent","21504"
"2025","Temple","American Athletic","puntReturns","12"
"2025","Temple","American Athletic","puntReturnsOpponent","5"
"2025","Temple","American Athletic","puntReturnTDs","0"
"2025","Temple","American Athletic","puntReturnTDsOpponent","0"
"2025","Temple","American Athletic","puntReturnYards","174"
"2025","Temple","American Athletic","puntReturnYardsOpponent","9"
"2025","Temple","American Athletic","rushingAttempts","398"
"2025","Temple","American Athletic","rushingAttemptsOpponent","473"
"2025","Temple","American Athletic","rushingTDs","13"
"2025","Temple","American Athletic","rushingTDsOpponent","27"
"2025","Temple","American Athletic","rushingYards","1773"
"2025","Temple","American Athletic","rushingYardsOpponent","2368"
"2025","Temple","American Athletic","sacks","16"
"2025","Temple","American Athletic","sacksOpponent","19"
"2025","Temple","American Athletic","tacklesForLoss","55"
"2025","Temple","American Athletic","tacklesForLossOpponent","58"
"2025","Temple","American Athletic","thirdDownConversions","59"
"2025","Temple","American Athletic","thirdDownConversionsOpponent","59"
"2025","Temple","American Athletic","thirdDowns","157"
"2025","Temple","American Athletic","thirdDownsOpponent","148"
"2025","Temple","American Athletic","totalYards","4143"
"2025","Temple","American Athletic","totalYardsOpponent","4762"
"2025","Temple","American Athletic","turnovers","4"
"2025","Temple","American Athletic","turnoversOpponent","15"
"2025","Tennessee","SEC","firstDowns","310"
"2025","Tennessee","SEC","firstDownsOpponent","265"
"2025","Tennessee","SEC","fourthDownConversions","11"
"2025","Tennessee","SEC","fourthDownConversionsOpponent","12"
"2025","Tennessee","SEC","fourthDowns","15"
"2025","Tennessee","SEC","fourthDownsOpponent","22"
"2025","Tennessee","SEC","fumblesLost","4"
"2025","Tennessee","SEC","fumblesLostOpponent","10"
"2025","Tennessee","SEC","fumblesRecovered","10"
"2025","Tennessee","SEC","fumblesRecoveredOpponent","5"
"2025","Tennessee","SEC","games","12"
"2025","Tennessee","SEC","interceptions","10"
"2025","Tennessee","SEC","interceptionsOpponent","10"
"2025","Tennessee","SEC","interceptionTDs","3"
"2025","Tennessee","SEC","interceptionTDsOpponent","1"
"2025","Tennessee","SEC","interceptionYards","185"
"2025","Tennessee","SEC","interceptionYardsOpponent","222"
"2025","Tennessee","SEC","kickReturns","8"
"2025","Tennessee","SEC","kickReturnsOpponent","11"
"2025","Tennessee","SEC","kickReturnTDs","0"
"2025","Tennessee","SEC","kickReturnTDsOpponent","0"
"2025","Tennessee","SEC","kickReturnYards","197"
"2025","Tennessee","SEC","kickReturnYardsOpponent","160"
"2025","Tennessee","SEC","netPassingYards","3686"
"2025","Tennessee","SEC","netPassingYardsOpponent","2988"
"2025","Tennessee","SEC","passAttempts","419"
"2025","Tennessee","SEC","passAttemptsOpponent","407"
"2025","Tennessee","SEC","passCompletions","278"
"2025","Tennessee","SEC","passCompletionsOpponent","271"
"2025","Tennessee","SEC","passesIntercepted","10"
"2025","Tennessee","SEC","passesInterceptedOpponent","10"
"2025","Tennessee","SEC","passingTDs","26"
"2025","Tennessee","SEC","passingTDsOpponent","18"
"2025","Tennessee","SEC","penalties","76"
"2025","Tennessee","SEC","penaltiesOpponent","75"
"2025","Tennessee","SEC","penaltyYards","667"
"2025","Tennessee","SEC","penaltyYardsOpponent","654"
"2025","Tennessee","SEC","possessionTime","19893"
"2025","Tennessee","SEC","possessionTimeOpponent","23307"
"2025","Tennessee","SEC","puntReturns","17"
"2025","Tennessee","SEC","puntReturnsOpponent","9"
"2025","Tennessee","SEC","puntReturnTDs","0"
"2025","Tennessee","SEC","puntReturnTDsOpponent","0"
"2025","Tennessee","SEC","puntReturnYards","164"
"2025","Tennessee","SEC","puntReturnYardsOpponent","36"
"2025","Tennessee","SEC","rushingAttempts","454"
"2025","Tennessee","SEC","rushingAttemptsOpponent","448"
"2025","Tennessee","SEC","rushingTDs","32"
"2025","Tennessee","SEC","rushingTDsOpponent","23"
"2025","Tennessee","SEC","rushingYards","2133"
"2025","Tennessee","SEC","rushingYardsOpponent","1756"
"2025","Tennessee","SEC","sacks","34"
"2025","Tennessee","SEC","sacksOpponent","18"
"2025","Tennessee","SEC","tacklesForLoss","81"
"2025","Tennessee","SEC","tacklesForLossOpponent","50"
"2025","Tennessee","SEC","thirdDownConversions","76"
"2025","Tennessee","SEC","thirdDownConversionsOpponent","66"
"2025","Tennessee","SEC","thirdDowns","151"
"2025","Tennessee","SEC","thirdDownsOpponent","164"
"2025","Tennessee","SEC","totalYards","5819"
"2025","Tennessee","SEC","totalYardsOpponent","4744"
"2025","Tennessee","SEC","turnovers","14"
"2025","Tennessee","SEC","turnoversOpponent","20"
"2025","Texas","SEC","firstDowns","223"
"2025","Texas","SEC","firstDownsOpponent","230"
"2025","Texas","SEC","fourthDownConversions","7"
"2025","Texas","SEC","fourthDownConversionsOpponent","9"
"2025","Texas","SEC","fourthDowns","15"
"2025","Texas","SEC","fourthDownsOpponent","25"
"2025","Texas","SEC","fumblesLost","1"
"2025","Texas","SEC","fumblesLostOpponent","7"
"2025","Texas","SEC","fumblesRecovered","7"
"2025","Texas","SEC","fumblesRecoveredOpponent","1"
"2025","Texas","SEC","games","12"
"2025","Texas","SEC","interceptions","7"
"2025","Texas","SEC","interceptionsOpponent","13"
"2025","Texas","SEC","interceptionTDs","0"
"2025","Texas","SEC","interceptionTDsOpponent","0"
"2025","Texas","SEC","interceptionYards","41"
"2025","Texas","SEC","interceptionYardsOpponent","94"
"2025","Texas","SEC","kickReturns","19"
"2025","Texas","SEC","kickReturnsOpponent","18"
"2025","Texas","SEC","kickReturnTDs","0"
"2025","Texas","SEC","kickReturnTDsOpponent","0"
"2025","Texas","SEC","kickReturnYards","281"
"2025","Texas","SEC","kickReturnYardsOpponent","327"
"2025","Texas","SEC","netPassingYards","3038"
"2025","Texas","SEC","netPassingYardsOpponent","2855"
"2025","Texas","SEC","passAttempts","386"
"2025","Texas","SEC","passAttemptsOpponent","422"
"2025","Texas","SEC","passCompletions","237"
"2025","Texas","SEC","passCompletionsOpponent","268"
"2025","Texas","SEC","passesIntercepted","13"
"2025","Texas","SEC","passesInterceptedOpponent","7"
"2025","Texas","SEC","passingTDs","26"
"2025","Texas","SEC","passingTDsOpponent","16"
"2025","Texas","SEC","penalties","96"
"2025","Texas","SEC","penaltiesOpponent","66"
"2025","Texas","SEC","penaltyYards","803"
"2025","Texas","SEC","penaltyYardsOpponent","466"
"2025","Texas","SEC","possessionTime","20617"
"2025","Texas","SEC","possessionTimeOpponent","22583"
"2025","Texas","SEC","puntReturns","20"
"2025","Texas","SEC","puntReturnsOpponent","16"
"2025","Texas","SEC","puntReturnTDs","2"
"2025","Texas","SEC","puntReturnTDsOpponent","0"
"2025","Texas","SEC","puntReturnYards","456"
"2025","Texas","SEC","puntReturnYardsOpponent","145"
"2025","Texas","SEC","rushingAttempts","390"
"2025","Texas","SEC","rushingAttemptsOpponent","392"
"2025","Texas","SEC","rushingTDs","14"
"2025","Texas","SEC","rushingTDsOpponent","12"
"2025","Texas","SEC","rushingYards","1559"
"2025","Texas","SEC","rushingYardsOpponent","1177"
"2025","Texas","SEC","sacks","36"
"2025","Texas","SEC","sacksOpponent","23"
"2025","Texas","SEC","tacklesForLoss","74"
"2025","Texas","SEC","tacklesForLossOpponent","73"
"2025","Texas","SEC","thirdDownConversions","66"
"2025","Texas","SEC","thirdDownConversionsOpponent","60"
"2025","Texas","SEC","thirdDowns","165"
"2025","Texas","SEC","thirdDownsOpponent","176"
"2025","Texas","SEC","totalYards","4597"
"2025","Texas","SEC","totalYardsOpponent","4032"
"2025","Texas","SEC","turnovers","8"
"2025","Texas","SEC","turnoversOpponent","20"
"2025","Texas A&M","SEC","firstDowns","272"
"2025","Texas A&M","SEC","firstDownsOpponent","193"
"2025","Texas A&M","SEC","fourthDownConversions","12"
"2025","Texas A&M","SEC","fourthDownConversionsOpponent","7"
"2025","Texas A&M","SEC","fourthDowns","16"
"2025","Texas A&M","SEC","fourthDownsOpponent","17"
"2025","Texas A&M","SEC","fumblesLost","4"
"2025","Texas A&M","SEC","fumblesLostOpponent","6"
"2025","Texas A&M","SEC","fumblesRecovered","6"
"2025","Texas A&M","SEC","fumblesRecoveredOpponent","4"
"2025","Texas A&M","SEC","games","12"
"2025","Texas A&M","SEC","interceptions","12"
"2025","Texas A&M","SEC","interceptionsOpponent","3"
"2025","Texas A&M","SEC","interceptionTDs","0"
"2025","Texas A&M","SEC","interceptionTDsOpponent","0"
"2025","Texas A&M","SEC","interceptionYards","52"
"2025","Texas A&M","SEC","interceptionYardsOpponent","144"
"2025","Texas A&M","SEC","kickReturns","21"
"2025","Texas A&M","SEC","kickReturnsOpponent","22"
"2025","Texas A&M","SEC","kickReturnTDs","0"
"2025","Texas A&M","SEC","kickReturnTDsOpponent","0"
"2025","Texas A&M","SEC","kickReturnYards","454"
"2025","Texas A&M","SEC","kickReturnYardsOpponent","404"
"2025","Texas A&M","SEC","netPassingYards","3141"
"2025","Texas A&M","SEC","netPassingYardsOpponent","2193"
"2025","Texas A&M","SEC","passAttempts","368"
"2025","Texas A&M","SEC","passAttemptsOpponent","360"
"2025","Texas A&M","SEC","passCompletions","223"
"2025","Texas A&M","SEC","passCompletionsOpponent","200"
"2025","Texas A&M","SEC","passesIntercepted","3"
"2025","Texas A&M","SEC","passesInterceptedOpponent","12"
"2025","Texas A&M","SEC","passingTDs","26"
"2025","Texas A&M","SEC","passingTDsOpponent","16"
"2025","Texas A&M","SEC","penalties","90"
"2025","Texas A&M","SEC","penaltiesOpponent","74"
"2025","Texas A&M","SEC","penaltyYards","774"
"2025","Texas A&M","SEC","penaltyYardsOpponent","624"
"2025","Texas A&M","SEC","possessionTime","23330"
"2025","Texas A&M","SEC","possessionTimeOpponent","19870"
"2025","Texas A&M","SEC","puntReturns","33"
"2025","Texas A&M","SEC","puntReturnsOpponent","12"
"2025","Texas A&M","SEC","puntReturnTDs","2"
"2025","Texas A&M","SEC","puntReturnTDsOpponent","1"
"2025","Texas A&M","SEC","puntReturnYards","529"
"2025","Texas A&M","SEC","puntReturnYardsOpponent","137"
"2025","Texas A&M","SEC","rushingAttempts","460"
"2025","Texas A&M","SEC","rushingAttemptsOpponent","378"
"2025","Texas A&M","SEC","rushingTDs","28"
"2025","Texas A&M","SEC","rushingTDsOpponent","13"
"2025","Texas A&M","SEC","rushingYards","2316"
"2025","Texas A&M","SEC","rushingYardsOpponent","1525"
"2025","Texas A&M","SEC","sacks","41"
"2025","Texas A&M","SEC","sacksOpponent","12"
"2025","Texas A&M","SEC","tacklesForLoss","104"
"2025","Texas A&M","SEC","tacklesForLossOpponent","34"
"2025","Texas A&M","SEC","thirdDownConversions","63"
"2025","Texas A&M","SEC","thirdDownConversionsOpponent","35"
"2025","Texas A&M","SEC","thirdDowns","156"
"2025","Texas A&M","SEC","thirdDownsOpponent","157"
"2025","Texas A&M","SEC","totalYards","5457"
"2025","Texas A&M","SEC","totalYardsOpponent","3718"
"2025","Texas A&M","SEC","turnovers","16"
"2025","Texas A&M","SEC","turnoversOpponent","9"
"2025","Texas State","Sun Belt","firstDowns","274"
"2025","Texas State","Sun Belt","firstDownsOpponent","272"
"2025","Texas State","Sun Belt","fourthDownConversions","13"
"2025","Texas State","Sun Belt","fourthDownConversionsOpponent","11"
"2025","Texas State","Sun Belt","fourthDowns","22"
"2025","Texas State","Sun Belt","fourthDownsOpponent","24"
"2025","Texas State","Sun Belt","fumblesLost","9"
"2025","Texas State","Sun Belt","fumblesLostOpponent","1"
"2025","Texas State","Sun Belt","fumblesRecovered","1"
"2025","Texas State","Sun Belt","fumblesRecoveredOpponent","9"
"2025","Texas State","Sun Belt","games","12"
"2025","Texas State","Sun Belt","interceptions","7"
"2025","Texas State","Sun Belt","interceptionsOpponent","8"
"2025","Texas State","Sun Belt","interceptionTDs","1"
"2025","Texas State","Sun Belt","interceptionTDsOpponent","0"
"2025","Texas State","Sun Belt","interceptionYards","139"
"2025","Texas State","Sun Belt","interceptionYardsOpponent","59"
"2025","Texas State","Sun Belt","kickReturns","33"
"2025","Texas State","Sun Belt","kickReturnsOpponent","19"
"2025","Texas State","Sun Belt","kickReturnTDs","1"
"2025","Texas State","Sun Belt","kickReturnTDsOpponent","0"
"2025","Texas State","Sun Belt","kickReturnYards","781"
"2025","Texas State","Sun Belt","kickReturnYardsOpponent","361"
"2025","Texas State","Sun Belt","netPassingYards","3065"
"2025","Texas State","Sun Belt","netPassingYardsOpponent","2740"
"2025","Texas State","Sun Belt","passAttempts","335"
"2025","Texas State","Sun Belt","passAttemptsOpponent","380"
"2025","Texas State","Sun Belt","passCompletions","235"
"2025","Texas State","Sun Belt","passCompletionsOpponent","253"
"2025","Texas State","Sun Belt","passesIntercepted","8"
"2025","Texas State","Sun Belt","passesInterceptedOpponent","7"
"2025","Texas State","Sun Belt","passingTDs","18"
"2025","Texas State","Sun Belt","passingTDsOpponent","22"
"2025","Texas State","Sun Belt","penalties","81"
"2025","Texas State","Sun Belt","penaltiesOpponent","65"
"2025","Texas State","Sun Belt","penaltyYards","686"
"2025","Texas State","Sun Belt","penaltyYardsOpponent","580"
"2025","Texas State","Sun Belt","possessionTime","20986"
"2025","Texas State","Sun Belt","possessionTimeOpponent","22214"
"2025","Texas State","Sun Belt","puntReturns","12"
"2025","Texas State","Sun Belt","puntReturnsOpponent","7"
"2025","Texas State","Sun Belt","puntReturnTDs","0"
"2025","Texas State","Sun Belt","puntReturnTDsOpponent","0"
"2025","Texas State","Sun Belt","puntReturnYards","68"
"2025","Texas State","Sun Belt","puntReturnYardsOpponent","41"
"2025","Texas State","Sun Belt","rushingAttempts","517"
"2025","Texas State","Sun Belt","rushingAttemptsOpponent","460"
"2025","Texas State","Sun Belt","rushingTDs","34"
"2025","Texas State","Sun Belt","rushingTDsOpponent","25"
